Indicator Code: CG0010
"Indicator Name: Communicable, maternal, perinatal and nutritional conditions"
Export date: 11/7/2023 4:28:38 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-B99, D50-D53, D64.9, E00-E02, E40-E46, E50-E64, G00-G04, G14, H65-H66, J00-J22, N70-N73, O00-O99, P00-P96, U04, U07.1, U07.2, U09.9, U10.9"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,BLR,Belarus,2013,All,Age00,[0],215.00000000,52.82555283,,183.56456777,
EU,Europe,BLR,Belarus,2013,All,Age01_04,[1-4],14.00000000,11.02362205,,3.19174160,
EU,Europe,BEL,Belgium,1972,Male,Age00,[0],873.00000000,59.50920245,,1247.14285710,
EU,Europe,BLR,Belarus,2014,Male,Age00,[0],121.00000000,49.59016393,,198.24365948,
EU,Europe,BEL,Belgium,1957,Male,Age00,[0],2245.00000000,71.17945466,,2953.94736840,
EU,Europe,BEL,Belgium,1973,Female,Age00,[0],539.00000000,54.55465587,,844.82758621,
EU,Europe,BEL,Belgium,1957,Male,Age01_04,[1-4],154.00000000,35.15981735,,52.79396640,
EU,Europe,BEL,Belgium,1957,Female,Age00,[0],1616.00000000,69.23736075,,2235.13139700,
EU,Europe,BEL,Belgium,1957,Female,Age01_04,[1-4],110.00000000,36.18421053,,39.41239699,
EU,Europe,BEL,Belgium,1958,All,Age00,[0],3415.00000000,70.29641828,,2257.10508920,
EU,Europe,BEL,Belgium,1977,Male,Age00,[0],544.00000000,56.37305699,,887.43882545,
EU,Europe,BEL,Belgium,1958,All,Age01_04,[1-4],208.00000000,31.04477612,,35.94884203,
EU,Europe,BEL,Belgium,1962,Male,Age01_04,[1-4],79.00000000,22.57142857,,25.20740268,
EU,Europe,BEL,Belgium,1978,Female,Age00,[0],329.00000000,49.84848485,,560.47700170,
EU,Europe,BEL,Belgium,1962,Female,Age00,[0],1206.00000000,65.11879050,,1608.00000000,
EU,Europe,BEL,Belgium,1962,Female,Age01_04,[1-4],47.00000000,17.60299625,,15.74539364,
EU,Europe,BEL,Belgium,1981,Female,Age00,[0],259.00000000,46.66666667,,433.11036789,
EU,Europe,BEL,Belgium,1981,Female,Age01_04,[1-4],22.00000000,13.33333333,,9.24369748,
EU,Europe,BEL,Belgium,1967,Male,Age00,[0],1282.00000000,65.07614213,,1709.33333330,
EU,Europe,BLR,Belarus,2003,All,Age00,[0],304.00000000,44.37956204,,345.06242906,
EU,Europe,BEL,Belgium,1982,Male,Age01_04,[1-4],18.00000000,12.08053691,,7.20576461,
EU,Europe,BEL,Belgium,1983,All,Age01_04,[1-4],43.00000000,13.82636656,,8.81870386,
EU,Europe,BLR,Belarus,2003,All,Age01_04,[1-4],18.00000000,9.09090909,,4.93103401,
EU,Europe,BEL,Belgium,1967,Male,Age01_04,[1-4],44.00000000,15.12027491,,13.78014407,
EU,Europe,BEL,Belgium,1967,Female,Age00,[0],855.00000000,61.73285199,,1195.80419580,
EU,Europe,BEL,Belgium,1967,Female,Age01_04,[1-4],44.00000000,18.10699588,,14.43569554,
EU,Europe,BEL,Belgium,1990,Male,Age00,[0],253.00000000,43.62068966,,404.15335463,
EU,Europe,BEL,Belgium,1990,Male,Age01_04,[1-4],13.00000000,11.11111111,,5.32786885,
EU,Europe,BEL,Belgium,1992,All,Age01_04,[1-4],25.00000000,14.61988304,,5.08026824,
EU,Europe,BEL,Belgium,1968,All,Age00,[0],1863.00000000,60.40856031,,1310.12658230,
EU,Europe,BEL,Belgium,1968,All,Age01_04,[1-4],94.00000000,16.46234676,,15.29450049,
EU,Europe,BEL,Belgium,1970,Male,Age00,[0],1071.00000000,60.78320091,,1500.00000000,
EU,Europe,BEL,Belgium,1970,Male,Age01_04,[1-4],51.00000000,17.64705882,,17.20647773,
EU,Europe,BEL,Belgium,1995,Male,Age00,[0],183.00000000,42.36111111,,310.69609508,
EU,Europe,BEL,Belgium,1995,Male,Age01_04,[1-4],12.00000000,11.65048544,,4.74495848,
EU,Europe,BEL,Belgium,1996,Female,Age00,[0],121.00000000,47.45098039,,214.86664062,
EU,Europe,BEL,Belgium,1997,All,Age00,[0],278.00000000,42.96754250,,240.66346936,
EU,Europe,BEL,Belgium,1971,Female,Age00,[0],694.00000000,58.51602024,,1025.11078290,
EU,Europe,BLR,Belarus,2010,Male,Age00,[0],116.00000000,49.36170213,,207.84060775,
EU,Europe,BEL,Belgium,1999,Male,Age00,[0],151.00000000,47.33542320,,260.77420580,
EU,Europe,BEL,Belgium,1999,Male,Age01_04,[1-4],13.00000000,17.33333333,,5.47202532,
EU,Europe,BEL,Belgium,2000,All,Age01_04,[1-4],21.00000000,15.10791367,,4.53100828,
EU,Europe,BEL,Belgium,2004,Female,Age00,[0],101.00000000,48.32535885,,181.53060858,
EU,Europe,BEL,Belgium,2006,Female,Age00,[0],115.00000000,50.88495575,,196.15535504,
CSA,Central and South America,BLZ,Belize,2007,Female,Age01_04,[1-4],3.00000000,27.27272727,,19.91370727,
CSA,Central and South America,BLZ,Belize,2000,Male,Age00,[0],60.00000000,68.96551724,,1577.70181440,
CSA,Central and South America,BRA,Brazil,2008,Female,Age01_04,[1-4],1103.00000000,31.91550926,,18.08292472,
CSA,Central and South America,BRA,Brazil,2002,All,Age01_04,[1-4],3358.00000000,32.99597131,,24.22054982,
CSA,Central and South America,BRA,Brazil,2007,Unknown,Age01_04,[1-4],0.00000000,,,,
CSA,Central and South America,BRA,Brazil,2009,Male,Age01_04,[1-4],1134.00000000,28.37127846,,18.12579300,
CSA,Central and South America,BRA,Brazil,2003,Unknown,Age01_04,[1-4],1.00000000,33.33333333,,,
CSA,Central and South America,BLZ,Belize,2003,Female,Age00,[0],36.00000000,73.46938776,,972.97297297,
CSA,Central and South America,BRA,Brazil,2010,All,Age01_04,[1-4],2045.00000000,29.18510061,,16.92781162,
AS,Asia,BRN,Brunei Darussalam,1996,Male,Age01_04,[1-4],1.00000000,9.09090909,,6.53039901,
CSA,Central and South America,BRA,Brazil,2005,Unknown,Age01_04,[1-4],0.00000000,0.00000000,,,
CSA,Central and South America,BLZ,Belize,2008,All,Age00,[0],52.00000000,73.23943662,,721.22052705,
CSA,Central and South America,BRA,Brazil,2006,Male,Age01_04,[1-4],1516.00000000,32.75713051,,22.98086010,
CSA,Central and South America,BRA,Brazil,2007,Female,Age01_04,[1-4],1210.00000000,33.56449376,,19.49624915,
CSA,Central and South America,BLZ,Belize,1979,Female,Age01_04,[1-4],10.00000000,52.63157895,,90.90909091,
CSA,Central and South America,BLZ,Belize,2010,Female,Age00,[0],28.00000000,59.57446809,,790.96045198,
AS,Asia,BRN,Brunei Darussalam,2000,Male,Age00,[0],16.00000000,61.53846154,,458.19014891,
CSA,Central and South America,BLZ,Belize,2011,All,Age00,[0],91.00000000,62.75862069,,1230.22847100,
CSA,Central and South America,BRA,Brazil,2012,Male,Age01_04,[1-4],898.00000000,26.05919907,,14.92019523,
CSA,Central and South America,BRA,Brazil,2011,Female,Age01_04,[1-4],889.00000000,29.71256684,,15.26493156,
CSA,Central and South America,BRA,Brazil,2012,All,Age01_04,[1-4],1726.00000000,27.21538947,,14.64674901,
CSA,Central and South America,BRA,Brazil,2009,All,Age01_04,[1-4],2277.00000000,30.80773914,,18.57017332,
EU,Europe,BIH,Bosnia and Herzegovina,2011,Male,Age01_04,[1-4],1.00000000,5.88235294,,1.46126195,
CSA,Central and South America,BRA,Brazil,2013,All,Age01_04,[1-4],1705.00000000,26.90547578,,14.55332351,
AS,Asia,BRN,Brunei Darussalam,1997,Male,Age00,[0],18.00000000,51.42857143,,467.53246753,
CSA,Central and South America,BRA,Brazil,2007,All,Age00,[0],32202.00000000,71.07981635,,1083.23140830,
AS,Asia,BRN,Brunei Darussalam,2008,All,Age01_04,[1-4],3.00000000,18.75000000,,11.70914484,
CSA,Central and South America,BRA,Brazil,2014,Female,Age01_04,[1-4],763.00000000,27.27922774,,13.37068480,
CSA,Central and South America,BLZ,Belize,2004,Male,Age01_04,[1-4],5.00000000,27.77777778,,32.03895938,
AS,Asia,BRN,Brunei Darussalam,2010,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
AS,Asia,BRN,Brunei Darussalam,1996,Female,Age01_04,[1-4],2.00000000,40.00000000,,13.77410468,
AS,Asia,BRN,Brunei Darussalam,2008,Female,Age01_04,[1-4],1.00000000,20.00000000,,8.03664711,
AS,Asia,BRN,Brunei Darussalam,1998,All,Age00,[0],26.00000000,54.16666667,,356.99574351,
AS,Asia,BRN,Brunei Darussalam,1999,All,Age01_04,[1-4],2.00000000,14.28571429,,7.00280112,
CSA,Central and South America,BRA,Brazil,1993,Male,Age01_04,[1-4],3270.00000000,38.14745684,,46.14924751,
CSA,Central and South America,BRA,Brazil,1993,Female,Age00,[0],25536.00000000,66.35484877,,1512.70300880,
CSA,Central and South America,BRA,Brazil,1994,Male,Age00,[0],34241.00000000,69.91098044,,1923.36426130,
CSA,Central and South America,BRA,Brazil,1994,Female,Age01_04,[1-4],2806.00000000,39.25024479,,41.14490764,
CSA,Central and South America,BRA,Brazil,1991,Male,Age01_04,[1-4],2960.00000000,35.83969004,,41.20542575,
CSA,Central and South America,BRA,Brazil,1997,Female,Age00,[0],21941.00000000,71.07317547,,1252.49173990,
CSA,Central and South America,BRA,Brazil,1995,Male,Age01_04,[1-4],2886.00000000,38.74345550,,40.88025414,
CSA,Central and South America,BRA,Brazil,1996,Female,Age01_04,[1-4],2278.00000000,39.30296756,,33.40774549,
CSA,Central and South America,BRA,Brazil,1998,All,Age00,[0],51061.00000000,71.52702873,,1424.90339670,
CSA,Central and South America,BRA,Brazil,1998,Male,Age00,[0],28749.00000000,72.04721450,,1572.80737550,
CSA,Central and South America,BRA,Brazil,2006,All,Age00,[0],34554.00000000,71.51076159,,1143.75293560,
CSA,Central and South America,BRA,Brazil,2008,Female,Age00,[0],13360.00000000,68.87663041,,928.92345003,
CSA,Central and South America,BRA,Brazil,2009,All,Age00,[0],29736.00000000,69.82412473,,1018.04796080,
CSA,Central and South America,BRA,Brazil,2009,Male,Age00,[0],16807.00000000,70.50507593,,1126.25033760,
CSA,Central and South America,BRA,Brazil,2007,Male,Age01_04,[1-4],1247.00000000,29.14913511,,19.29305124,
CSA,Central and South America,BLZ,Belize,2003,Female,Age01_04,[1-4],6.00000000,46.15384615,,39.48147661,
CSA,Central and South America,BRA,Brazil,2011,Male,Age00,[0],15393.00000000,69.89828353,,1031.14744540,
CSA,Central and South America,BLZ,Belize,2004,Male,Age00,[0],40.00000000,57.97101449,,1068.37606840,
CSA,Central and South America,BRA,Brazil,2012,All,Age00,[0],26727.00000000,68.32229863,,909.85129257,
CSA,Central and South America,BRA,Brazil,2013,All,Age00,[0],26671.00000000,68.45036444,,901.06404004,
CSA,Central and South America,BRA,Brazil,2014,Female,Age00,[0],11321.00000000,67.09535945,,778.59038072,
CSA,Central and South America,BRA,Brazil,2005,Male,Age01_04,[1-4],1472.00000000,31.35250266,,21.78481575,
AS,Asia,BRN,Brunei Darussalam,1996,Male,Age00,[0],16.00000000,50.00000000,,404.04040404,
AS,Asia,BRN,Brunei Darussalam,1996,Female,Age00,[0],10.00000000,47.61904762,,264.69031233,
AS,Asia,BRN,Brunei Darussalam,1997,Male,Age01_04,[1-4],5.00000000,41.66666667,,32.86230693,
AS,Asia,BRN,Brunei Darussalam,1998,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,BLZ,Belize,2007,Female,Age00,[0],33.00000000,58.92857143,,929.57746479,
AS,Asia,BRN,Brunei Darussalam,1999,All,Age00,[0],24.00000000,54.54545455,,341.39402560,
AS,Asia,BRN,Brunei Darussalam,1999,Male,Age00,[0],16.00000000,61.53846154,,446.30404463,
AS,Asia,BRN,Brunei Darussalam,1999,Female,Age00,[0],8.00000000,44.44444444,,232.22060958,
AS,Asia,BRN,Brunei Darussalam,2000,Male,Age01_04,[1-4],1.00000000,6.66666667,,6.94540908,
CSA,Central and South America,BRA,Brazil,2007,Female,Age00,[0],13793.00000000,70.41915556,,948.28404108,
CSA,Central and South America,BRA,Brazil,2007,Unknown,Age00,[0],105.00000000,46.25550661,,,
CSA,Central and South America,BLZ,Belize,2000,Male,Age01_04,[1-4],1.00000000,6.66666667,,6.66178136,
AS,Asia,BRN,Brunei Darussalam,2002,Male,Age01_04,[1-4],1.00000000,16.66666667,,5.65930956,
AS,Asia,BRN,Brunei Darussalam,2002,Female,Age01_04,[1-4],1.00000000,14.28571429,,6.52741514,
CSA,Central and South America,BLZ,Belize,2010,Female,Age01_04,[1-4],2.00000000,16.66666667,,13.32356272,
AS,Asia,BRN,Brunei Darussalam,2004,Male,Age00,[0],27.00000000,77.14285714,,737.70491803,
AS,Asia,BRN,Brunei Darussalam,2004,Female,Age00,[0],17.00000000,60.71428571,,527.95031056,
CSA,Central and South America,BLZ,Belize,2011,All,Age01_04,[1-4],7.00000000,36.84210526,,23.24577425,
CSA,Central and South America,BRA,Brazil,1998,Unknown,Age01_04,[1-4],8.00000000,44.44444444,,,
AS,Asia,BRN,Brunei Darussalam,2006,All,Age00,[0],25.00000000,58.13953488,,361.27167630,
EU,Europe,BIH,Bosnia and Herzegovina,2011,Male,Age00,[0],70.00000000,63.06306306,,409.16530278,
AS,Asia,BRN,Brunei Darussalam,2008,All,Age00,[0],22.00000000,48.88888889,,368.01605888,
CSA,Central and South America,BRA,Brazil,1999,All,Age00,[0],48863.00000000,71.03419201,,1368.43473110,
CSA,Central and South America,BRA,Brazil,2001,Male,Age00,[0],24791.00000000,71.74152101,,1402.18526200,
AS,Asia,BRN,Brunei Darussalam,2010,Male,Age00,[0],14.00000000,51.85185185,,372.34042553,
AS,Asia,BRN,Brunei Darussalam,2010,Female,Age00,[0],4.00000000,33.33333333,,124.22360248,
CSA,Central and South America,BRA,Brazil,2001,Unknown,Age01_04,[1-4],4.00000000,66.66666667,,,
AS,Asia,BRN,Brunei Darussalam,2011,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,BRA,Brazil,2003,All,Age01_04,[1-4],3380.00000000,32.79642926,,24.69570580,
AS,Asia,BRN,Brunei Darussalam,2013,Female,Age00,[0],11.00000000,47.82608696,,310.38374718,
CSA,Central and South America,BRA,Brazil,2003,Male,Age01_04,[1-4],1738.00000000,31.17488789,,24.90363811,
EU,Europe,BEL,Belgium,2004,All,Age01_04,[1-4],13.00000000,13.82978723,,2.83209901,
NAC,North America and the Caribbean,BRB,Barbados,2008,Female,Age01_04,[1-4],0.00000000,,,0.00000000,
EU,Europe,BEL,Belgium,1998,Female,Age00,[0],113.00000000,42.96577947,,202.06174506,
EU,Europe,BEL,Belgium,2005,Male,Age00,[0],143.00000000,54.16666667,,237.75084377,
EU,Europe,BEL,Belgium,2005,Male,Age01_04,[1-4],8.00000000,11.94029851,,3.40003060,
EU,Europe,BEL,Belgium,2006,All,Age01_04,[1-4],14.00000000,13.86138614,,3.00931598,
EU,Europe,BEL,Belgium,2006,Male,Age01_04,[1-4],9.00000000,15.78947368,,3.78248206,
EU,Europe,BEL,Belgium,1998,Female,Age01_04,[1-4],8.00000000,13.55932203,,3.50151550,
EU,Europe,BEL,Belgium,1988,Female,Age00,[0],198.00000000,42.67241379,,346.15384615,
EU,Europe,BEL,Belgium,2009,Male,Age00,[0],124.00000000,49.40239044,,190.89551549,
EU,Europe,BEL,Belgium,2009,Male,Age01_04,[1-4],9.00000000,12.85714286,,3.54379540,
EU,Europe,BEL,Belgium,1988,Female,Age01_04,[1-4],10.00000000,12.34567901,,4.41696113,
EU,Europe,BEL,Belgium,1984,Female,Age01_04,[1-4],24.00000000,16.10738255,,10.11804385,
CSA,Central and South America,BLZ,Belize,1964,Male,Age01_04,[1-4],28.00000000,68.29268293,,365.63071298,
NAC,North America and the Caribbean,BRB,Barbados,2002,Male,Age00,[0],14.00000000,60.86956522,,783.43592613,
NAC,North America and the Caribbean,BRB,Barbados,2002,Male,Age01_04,[1-4],1.00000000,25.00000000,,13.40662287,
EU,Europe,BEL,Belgium,2003,All,Age00,[0],253.00000000,51.31845842,,226.27773132,
EU,Europe,BEL,Belgium,1976,Male,Age00,[0],606.00000000,56.37209302,,993.44262295,
EU,Europe,BEL,Belgium,1976,Male,Age01_04,[1-4],20.00000000,9.61538462,,7.55287009,
EU,Europe,BEL,Belgium,2005,All,Age00,[0],256.00000000,54.46808511,,218.56430572,
EU,Europe,BEL,Belgium,2005,All,Age01_04,[1-4],15.00000000,13.04347826,,3.25741387,
EU,Europe,BEL,Belgium,2003,All,Age01_04,[1-4],23.00000000,19.16666667,,4.99776730,
EU,Europe,BEL,Belgium,1984,Female,Age00,[0],177.00000000,39.33333333,,303.60205832,
NAC,North America and the Caribbean,BRB,Barbados,2010,All,Age00,[0],33.00000000,68.75000000,,1007.32600730,
NAC,North America and the Caribbean,BRB,Barbados,2010,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,BEL,Belgium,1977,Female,Age00,[0],355.00000000,51.37481910,,607.87671233,
CSA,Central and South America,BLZ,Belize,1973,Male,Age00,[0],80.00000000,69.56521739,,3076.92307690,
NAC,North America and the Caribbean,BRB,Barbados,2012,All,Age00,[0],20.00000000,57.14285714,,643.70775668,
NAC,North America and the Caribbean,BRB,Barbados,2012,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,BLZ,Belize,1974,Female,Age00,[0],47.00000000,65.27777778,,1807.69230770,
EU,Europe,BEL,Belgium,1977,Female,Age01_04,[1-4],13.00000000,9.21985816,,5.36968195,
EU,Europe,BEL,Belgium,1959,Male,Age01_04,[1-4],128.00000000,30.91787440,,42.73789649,
EU,Europe,BEL,Belgium,2009,All,Age00,[0],227.00000000,51.35746606,,179.10824608,
EU,Europe,BEL,Belgium,2009,All,Age01_04,[1-4],14.00000000,11.96581197,,2.82031189,
CSA,Central and South America,BLZ,Belize,1978,Male,Age00,[0],71.00000000,65.74074074,,2366.66666670,
EU,Europe,BEL,Belgium,2014,Female,Age00,[0],102.00000000,57.95454545,,166.92578349,
EU,Europe,BEL,Belgium,2014,Female,Age01_04,[1-4],3.00000000,8.10810811,,1.17375943,
CSA,Central and South America,BLZ,Belize,1979,Female,Age00,[0],49.00000000,69.01408451,,1633.33333330,
CSA,Central and South America,BLZ,Belize,1966,All,Age00,[0],160.00000000,65.84362140,,3985.05603990,
CSA,Central and South America,BLZ,Belize,1966,All,Age01_04,[1-4],50.00000000,52.08333333,,320.92426187,
CSA,Central and South America,BLZ,Belize,1969,All,Age00,[0],138.00000000,62.72727273,,3074.18133210,
CSA,Central and South America,BLZ,Belize,1969,All,Age01_04,[1-4],39.00000000,48.14814815,,233.46303502,
CSA,Central and South America,BLZ,Belize,1977,Female,Age01_04,[1-4],10.00000000,40.00000000,,95.23809524,
CSA,Central and South America,BLZ,Belize,1965,Male,Age00,[0],78.00000000,67.24137931,,3955.37525350,
CSA,Central and South America,BLZ,Belize,1965,Male,Age01_04,[1-4],26.00000000,61.90476190,,333.46158779,
CSA,Central and South America,BLZ,Belize,1974,All,Age00,[0],129.00000000,65.81632653,,2433.96226420,
CSA,Central and South America,BLZ,Belize,1974,All,Age01_04,[1-4],32.00000000,49.23076923,,164.94845361,
CSA,Central and South America,BLZ,Belize,1976,Male,Age00,[0],98.00000000,72.59259259,,3500.00000000,
CSA,Central and South America,BLZ,Belize,1976,Male,Age01_04,[1-4],40.00000000,61.53846154,,384.61538462,
CSA,Central and South America,BLZ,Belize,1977,Female,Age00,[0],77.00000000,75.49019608,,2655.17241380,
CSA,Central and South America,BLZ,Belize,1984,Female,Age00,[0],42.00000000,56.00000000,,1680.00000000,
CSA,Central and South America,BLZ,Belize,1989,All,Age01_04,[1-4],12.00000000,42.85714286,,49.66681843,
CSA,Central and South America,BLZ,Belize,1979,All,Age00,[0],110.00000000,66.66666667,,1833.33333330,
EU,Europe,BEL,Belgium,2002,Male,Age00,[0],140.00000000,46.05263158,,243.72410431,
EU,Europe,BEL,Belgium,2002,Male,Age01_04,[1-4],8.00000000,11.94029851,,3.39207273,
CSA,Central and South America,BLZ,Belize,1979,All,Age01_04,[1-4],22.00000000,62.85714286,,100.00000000,
CSA,Central and South America,BLZ,Belize,1990,All,Age01_04,[1-4],14.00000000,43.75000000,,58.57740586,
CSA,Central and South America,BLZ,Belize,1984,Female,Age01_04,[1-4],11.00000000,52.38095238,,117.02127660,
CSA,Central and South America,BLZ,Belize,1983,Female,Age00,[0],32.00000000,58.18181818,,1185.18518520,
CSA,Central and South America,BLZ,Belize,1983,Female,Age01_04,[1-4],8.00000000,53.33333333,,81.63265306,
CSA,Central and South America,BLZ,Belize,1984,All,Age00,[0],103.00000000,63.58024691,,1980.76923080,
CSA,Central and South America,BLZ,Belize,1984,All,Age01_04,[1-4],19.00000000,44.18604651,,99.47643979,
CSA,Central and South America,BLZ,Belize,1991,Female,Age01_04,[1-4],4.00000000,25.00000000,,32.78688525,
CSA,Central and South America,BLZ,Belize,1986,Male,Age00,[0],69.00000000,73.40425532,,3136.36363640,
CSA,Central and South America,BLZ,Belize,1986,Male,Age01_04,[1-4],5.00000000,41.66666667,,61.72839506,
CSA,Central and South America,BLZ,Belize,1993,Female,Age01_04,[1-4],8.00000000,57.14285714,,62.50000000,
CSA,Central and South America,BLZ,Belize,1989,Male,Age00,[0],28.00000000,53.84615385,,888.32487310,
CSA,Central and South America,BLZ,Belize,1989,Female,Age00,[0],31.00000000,57.40740741,,1009.44317810,
CSA,Central and South America,BLZ,Belize,1989,Female,Age01_04,[1-4],4.00000000,50.00000000,,33.50364352,
CSA,Central and South America,BLZ,Belize,1990,Male,Age00,[0],24.00000000,54.54545455,,800.00000000,
CSA,Central and South America,BRA,Brazil,2004,All,Age00,[0],38654.00000000,71.34498606,,1219.18678410,
CSA,Central and South America,BRA,Brazil,2004,Unknown,Age01_04,[1-4],1.00000000,100.00000000,,,
CSA,Central and South America,BRA,Brazil,2005,All,Age01_04,[1-4],2927.00000000,33.63208089,,22.09001587,
CSA,Central and South America,BRA,Brazil,2009,Unknown,Age01_04,[1-4],1.00000000,100.00000000,,,
AS,Asia,BRN,Brunei Darussalam,1998,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,BLZ,Belize,2007,Male,Age00,[0],47.00000000,72.30769231,,1273.71273710,
AS,Asia,BRN,Brunei Darussalam,2001,Female,Age00,[0],5.00000000,21.73913043,,153.75153752,
AS,Asia,BRN,Brunei Darussalam,2005,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
AS,Asia,BRN,Brunei Darussalam,2005,Female,Age01_04,[1-4],1.00000000,20.00000000,,7.69230769,
AS,Asia,BRN,Brunei Darussalam,2007,Male,Age00,[0],14.00000000,48.27586207,,437.50000000,
AS,Asia,BRN,Brunei Darussalam,2012,All,Age00,[0],40.00000000,62.50000000,,666.66666667,
AS,Asia,BRN,Brunei Darussalam,2014,Female,Age01_04,[1-4],1.00000000,33.33333333,,7.77484062,
